DATE,DYAD_CODE,LOCATION,CCODE1,CCODE2,BCCODE1,BCCODE2,COUNTRY_LIST,NUMBER_OF_Countries,BAR_Scale,EVENT_SUMMARY,,"Product of the Transboundary Freshwater Dispute Database, College of Earth, Ocean, and Atmospheric Sciences, Oregon State University.  Additional information about the TFDD can be found at: http://transboundarywaters.science.oregonstate.edu. "
6/30/2000,SEN_MRT,,SEN,MRT,SENG_SEN,SENG_MRT,Senegal-- Mauritania,2,-2,"Due to the cancellation of a meeting between Mauritania and Senegal to mediate a dispute over Senegalese plans to take water from the Senegal River for an irrigation project, the two countries have reacted by expelling nationals from the respective countries as signals of hostility and discontent.",,
6/30/2000,SEN_MRT,,SEN,MRT,SENG_SEN,SENG_MRT,Senegal-- Mauritania,2,-3,Mauritania and Senegal have cancelled talks to mediate a dispute over Senegalese plans to take water from the Senegal River for an irrigation project.Leaders have yet to reschedule talks to discuss the issue. ,,
7/5/2000,BIH_HRV,,BIH,HRV,NRTV_BIH,NRTV_HRV,Bosnia and Herzegovina-- Croatia,2,1, Croatia and the Federation of Bosnia and Herzegovina met to discussed projects related to the protection of the Neretva River and Mali Ston bay.,,
7/5/2000,HUN_ROM,,HUN,ROM,DANU_HUN,DANU_ROM,Hungary-- Romania,2,0,Romania sent a list to Hungary that holds about 40 possible sources of pollution in the River Tisza. This has been requested by the EU's relevant commission from countries along the Tisza. ,,
7/11/2000,HRV_CZE,,HRV,CZE,DANU_HRV,DANU_CZE,Croatia-- Czech Republic,2,3,"The president of the Czech Republic, Vaclav Havel, has arrived on a two-day official visit to Croatia. He met Croatian President. They spoke, amongst other things, about specific cooperation and discussed projects about on cleaning and opening the River Danube.",,
7/14/2000,IRQ_TUR,,IRQ,TUR,TIGR_IRQ,TIGR_TUR,Iraq-- Turkey-- Syria,3,-1,"Prime Minister Tony Blair's Labour government  plans to give 200 million (S$ 520 million) support for the constructionof the Ilisu dam on the Tigris River in southern Turkey , even though British politicians from all parties say it infringes on human rights, threatens peace in the area and will force 25,000 Kurds from their homes. Campaigners supporting the politicians say the dam will destroy archaeological treasures in the ancient town of Hasankeyf, flood dozens of other towns, and increase tension in the area by cutting the flow of the river into Syria and Iraq, causing water shortages to the people. ",,
7/14/2000,SYR_TUR,,SYR,TUR,TIGR_SYR,TIGR_TUR,Iraq-- Turkey-- Syria,3,-1,"Prime Minister Tony Blair's Labour government  plans to give 200 million (S$ 520 million) support for the constructionof the Ilisu dam on the Tigris River in southern Turkey , even though British politicians from all parties say it infringes on human rights, threatens peace in the area and will force 25,000 Kurds from their homes. Campaigners supporting the politicians say the dam will destroy archaeological treasures in the ancient town of Hasankeyf, flood dozens of other towns, and increase tension in the area by cutting the flow of the river into Syria and Iraq, causing water shortages to the people. ",,
7/19/2000,UGA_EGY,,UGA,EGY,NILE_UGA,NILE_EGY,Uganda-- Egypt,2,1,"Uganda and Egypt will sign a memorandum of understanding to bolster cooperation on issues such as tourism, trade, water and pharmaceuticals.  Ugandan Prime Minister Apolo Nsibambi expressed hope for Egyptian help in setting up water projects in Uganda to combat water shortage and desertification.",,
7/28/2000,ARG_URY,,ARG,URY,LPTA_ARG,LPTA_URY,Argentina-- Uruguay,2,4,"The Inter-American Development Bank (IDB) and Argentine-Uruguayan commissions, Comision Administrativa del Rio de la Plata (CARP) and the Comision Tecnica Mixta del Frente Maritimo (CTMFM), have agreed on a River Plate pollution prevention and control technical cooperation project which will cost US$400,000.",,
8/6/2000,SYR_TUR,,SYR,TUR,TIGR_SYR,TIGR_TUR,Syria-- Turkey,2,0,"A shortfall in energy production has forced Turkey to stop supplying Syria with water beyond an agreed level, a senior Turkish official said. The decision was prompted by a decrease in the water level in the dams on the Euphrates river caused by an unusually dry season, which prevented hydroelectric plants from working at full capacity.",,
8/7/2000,MOZ_NAM,,MOZ,NAM,CLNG_MOZ,CLNG_NAM,Angola-- Botswana-- Lesotho-- Malawi-- Mozambique-- Namibia-- South Africa-- Swaziland-- Tanzania-- Zambia-- Zimbabwe,11,6,A revised Protocol on Shared Watercourses in Southern African Development Countries has been approved.,,
8/7/2000,LSO_MWI,,LSO,MWI,CLNG_LSO,CLNG_MWI,Angola-- Botswana-- Lesotho-- Malawi-- Mozambique-- Namibia-- South Africa-- Swaziland-- Tanzania-- Zambia-- Zimbabwe,11,6,A revised Protocol on Shared Watercourses in Southern African Development Countries has been approved.,,
8/7/2000,ZAF_TZA,,ZAF,TZA,CLNG_ZAF,CLNG_TZA,Angola-- Botswana-- Lesotho-- Malawi-- Mozambique-- Namibia-- South Africa-- Swaziland-- Tanzania-- Zambia-- Zimbabwe,11,6,A revised Protocol on Shared Watercourses in Southern African Development Countries has been approved.,,
8/7/2000,ZMB_ZWE,,ZMB,ZWE,CLNG_ZMB,CLNG_ZWE,Angola-- Botswana-- Lesotho-- Malawi-- Mozambique-- Namibia-- South Africa-- Swaziland-- Tanzania-- Zambia-- Zimbabwe,11,6,A revised Protocol on Shared Watercourses in Southern African Development Countries has been approved.,,
8/7/2000,AGO_BWA,,AGO,BWA,CLNG_AGO,CLNG_BWA,Angola-- Botswana-- Lesotho-- Malawi-- Mozambique-- Namibia-- South Africa-- Swaziland-- Tanzania-- Zambia-- Zimbabwe,11,6,A revised Protocol on Shared Watercourses in Southern African Development Countries has been approved.,,
9/6/2000,BIH_HRV,,BIH,HRV,NRTV_BIH,NRTV_HRV,Bosnia and Herzegovina-- Croatia,2,1,"Croatian Minister of Urban Development Bozo Kovacevic is planning to visit Sarajevo to discuss the completion of joint projects, including the protection of the Neretva River and Malostonski Bay and the protection of underground waters of the Cetina River.",,
9/21/2000,DEU_CHE,,DEU,CHE,RHIN_DEU,RHIN_CHE,Germany-- France-- Switzerland,3,2,The three signatory countries to the Rhine river accord have renewed their commitment to work together a quarter of a century after the agreement was signed.,,
9/21/2000,DEU_FRA,,DEU,FRA,RHIN_DEU,RHIN_FRA,Germany-- France-- Switzerland,3,2,The three signatory countries to the Rhine river accord have renewed their commitment to work together a quarter of a century after the agreement was signed.,,
9/27/2000,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,2,The Prime Minister of Bangladesh sought Indian cooperation to construct the proposed Ganges Barrage in Bangladesh and called for regional cooperation in harnessing water resources for their optimum use.,,
10/6/2000,CHN_RUS,,CHN,RUS,OBXX_CHN,OBXX_RUS,China-- Kazakstan-- Russia,3,1, Kazakistan and Russia have agreed on a cooperative effort to protect the interests of the Kara Irtysh Ertix He River against China's actions. ,,
10/6/2000,CHN_KAZ,,CHN,KAZ,OBXX_CHN,OBXX_KAZ,China-- Kazakstan-- Russia,3,1, Kazakistan and Russia have agreed on a cooperative effort to protect the interests of the Kara Irtysh Ertix He River against China's actions. ,,
10/6/2000,CHN_RUS,,CHN,RUS,OBXX_CHN,OBXX_RUS,China-- Kazakstan-- Russia,3,-3,China has begun construction of a diversion that will allegedly reduce the flow of the Kara Irtysh Ertix He River to downstream countries.,,
10/6/2000,CHN_KAZ,,CHN,KAZ,OBXX_CHN,OBXX_KAZ,China-- Kazakstan-- Russia,3,-3,China has begun construction of a diversion that will allegedly reduce the flow of the Kara Irtysh Ertix He River to downstream countries.,,
10/6/2000,KAZ_RUS,,KAZ,RUS,OBXX_KAZ,OBXX_RUS,China-- Kazakstan-- Russia,3,-1,Kazakhstan and Russia are working jointly to stop China's development of diversions on the Kara Irtysh Ertix He River.,,
10/6/2000,CHN_KAZ,,CHN,KAZ,OBXX_CHN,OBXX_KAZ,China-- Kazakstan-- Russia,3,2,Kazakhstan and Russia are working jointly to stop China's development of diversions on the Kara Irtysh Ertix He River.,,
10/6/2000,RUS_KAZ,,RUS,KAZ,OBXX_RUS,OBXX_KAZ,China-- Kazakstan-- Russia,3,2,Kazakhstan and Russia are working jointly to stop China's development of diversions on the Kara Irtysh Ertix He River.,,
10/6/2000,BRN_PAK,,BRN,PAK,BNGU_BRN,BNGU_PAK,Brunei-- Pakistan,2,1,"Pakistan and Brunei formed a Joint Secretarial Commission to bolster collaboration over industry, petroleum exploration, development of natural resources, the water and power sector, defense, food and agriculture.",,
10/10/2000,SYR_TUR,,SYR,TUR,TIGR_SYR,TIGR_TUR,Syria-- Turkey,2,-3,"An unsually dry season has forced Turkey to decrease water flow to Syria to nearly half of the mutually agreed level, a senior Turkish official said.",,
10/23/2000,KAZ_RUS,,KAZ,RUS,OBXX_KAZ,OBXX_RUS,Kazakhstan-- Russia,2,-1,"The danger of mercury contamination of the Irtysh river by the Khimprom company in Pavlodar is on the rise, and more active joint actions by Russia and Kazakhstan are necessary to prevent it, says chief of the main administration on emergencies for the Omsk Region Vladimir Gurzhei told.",,
10/25/2000,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,-1,"According to an Indian district magistrate, India is losing 20 sq. meter of land to Bangladesh everyday because of erosion along the Ganga and environmental imbalances due to the Farakka barrage.",,
11/9/2000,ROM_YGF,,ROM,YGF,DANU_ROM,DANU_YGF,Romania-- Yugoslavia,2,4,"The President of Romania has legally enacted the Law for the ratification of the Accord between the Government of Romania and the Federal Government of the Federal Republic of Yugoslavia pertaining to the redevelopment of the hydroaggregates of the Iron Gates I hydropower and navigation system (signed in Kladovo, on 16 October, 1999).",,
12/4/2000,BGD_BTN,,BGD,BTN,GANG_BGD,GANG_BTN,Bangladesh-- Bhutan-- India-- Nepal,4,1,"Experts debated the potential of the South Asia Growth Quadrangle (SAGQ) region (Bangladesh, Bhutan, Nepal and India) and called for a common growth zone for shared infrastructure and resource base through greater trans-border co-operation. Focus needs to be given to three specific areas of co-operation: transport, energy and water.",,
12/4/2000,IND_NPL,,IND,NPL,GANG_IND,GANG_NPL,Bangladesh-- Bhutan-- India-- Nepal,4,1,"Experts debated the potential of the South Asia Growth Quadrangle (SAGQ) region (Bangladesh, Bhutan, Nepal and India) and called for a common growth zone for shared infrastructure and resource base through greater trans-border co-operation. Focus needs to be given to three specific areas of co-operation: transport, energy and water.",,
12/12/2000,AUT_SVK,,AUT,SVK,DANU_AUT,DANU_SVK,Austria-- Hungary-- Slovakia,3,3,"Hungary, Slovakia and Austria will organise a trilateral disaster prevention exercise next year.",,
12/12/2000,AUT_HUN,,AUT,HUN,DANU_AUT,DANU_HUN,Austria-- Hungary-- Slovakia,3,3,"Hungary, Slovakia and Austria will organise a trilateral disaster prevention exercise next year.",,
12/14/2000,HRV_HUN,,HRV,HUN,DANU_HRV,DANU_HUN,Croatia-- Hungary,2,2,Hungarian and Croatian water authorities have agreed to base their cooperation in the catchment area of the Drava River on European Union guidelines.,,
12/21/2000,HUN_SVK,,HUN,SVK,DANU_HUN,DANU_SVK,Hungary-- Slovakia,2,1,"The Slovak government has said that it continues to consider the treaty concluded between Czechoslovakia and Hungary in 1977 to be valid, and proposed further negotiations over the Gabcikovo (Boes) dam issue next spring. Thus, it has not given up the idea that the lower section of the partly completed dam system should be built on Hungarian territory.",,
12/22/2000,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,1,The Bangladesh-India Joint Rivers Commission is set to meet to discuss sharing the Teesta and address flood management. ,,
12/25/2000,IRQ_SYR,,IRQ,SYR,TIGR_IRQ,TIGR_SYR,Iraq-- Syria,2,2,Syrian Irrigation Minister Taha al-Atrash is expected in Iraq soon to seal an accord on sharing the waters of the Euphrates river.,,
1/3/2001,CAN_USA,,CAN,USA,SLAW_CAN,SLAW_USA,Canada-- United States,2,3,"John Manley, Minister of Foreign Affairs, and David Anderson, Minister of the Environment, announced today $3.7 million in funding for the International Joint Commission (IJC) to undertake year one of a five-year study to review water levels and flows regulation in Lake Ontario and the international section of the St. Lawrence River. Matching funds have also been provided by the United States.  ",,
1/4/2001,CAN_USA,,CAN,USA,SLAW_CAN,SLAW_USA,Canada-- United States,2,-1,"A massive $30.6-million study on water levels and flows on Lake Ontario and the St. Lawrence River is nothing but a five-year drain on taxpayers' money. At least, in the opinion of the past president of the North Shore Coalition, created in 1985 to represent thousands of Great Lake shoreline residents affected by fluctuating lake levels. a study was conducted by International joint commission, which is protecting bodies of water along their borders.",,
1/4/2001,CAN_USA,,CAN,USA,SLAW_CAN,SLAW_USA,Canada-- United States,2,3,"The Canadian government will contribute $3.7 million to a study of water levels in Lake Ontario and parts of the St. Lawrence River. The money, to be matched by the U.S., will fund the first year of a five-year study by the International Joint Commission.",,
1/5/2001,CAN_USA,,CAN,USA,TAKU_CAN,TAKU_USA,Canada-- United States,2,-1,The Sierra Legal Defence Fund moved yesterday to make sure that a proposed mine in northwestern British Columbia opposed by environmentalists does not drop from the agenda of the incoming U.S. administration.,,
1/12/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,1,"The Prime Minister of Bangladesh underlined the importance of construction of Ganges barrage for optimum use of the waters of the major river system, which would also benefit India. She also also called for resolving other pending issues like the the sharing of the waters of the Teesta and other common rivers, through bilateral discussions.",,
1/13/2001,CAN_USA,,CAN,USA,TAKU_CAN,TAKU_USA,Canada-- United States,2,-1,Environmentalists renewed their fight last week to keep closed a metals mine in the wilderness near the British Columbia-Alaska border and called on the United States to pressure Canada to stop the project.,,
1/14/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,3,"India has agreed to extend all-out assistance to Bangladesh in preparing a detailed project report for the construction of the Ganges barrage in the country. Bangladesh termed the agreement as ""a big achievement"" while India called it a ""landmark"" in bilateral relations between the two countries.",,
1/16/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,4,India agreed to help conduct a feasibility study on Bangladesh's plan to construct a barrage across the river Ganges to resolve the water crisis in downstream Farakka barrage. India has also offered its expertise and technical assistance in fighting the arsenic poisoning problem.,,
1/16/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,4,India and Bangladesh reached an interim arrangement for sharing the waters of the river Teesta.,,
1/28/2001,IRQ_SYR,,IRQ,SYR,TIGR_IRQ,TIGR_SYR,Iraq-- Syria,2,1,"Iraqi Irrigation Minister Mahmoud Diyab Al-Ahmad held talks with visiting Syrian counterpart Taha Al-Atrash Sunday on sharing the water resources of the Euphrates River. The two sides discussed an arrangement to share the water of the Euphrates River. The talks also touched on bilateral cooperation in the fields of designing, operating and protecting irrigation projects, as well as exchanging hydroelectric information.",,
1/31/2001,IRQ_SYR,,IRQ,SYR,TIGR_IRQ,TIGR_SYR,Iraq-- Syria,2,6,Iraq and Syria have reached agreement on the use of the Euphrates and Tigris rivers.,,
2/2/2001,HUN_SVK,,HUN,SVK,DANU_HUN,DANU_SVK,Hungary-- Slovakia,2,2,"According to the Hungarian government commissioner in charge of the Danube dam case, Slovakia has given a valuable and promising response to the Hungarian position on finding a solution for the dispute over the dams. ",,
2/3/2001,HUN_SVK,,HUN,SVK,DANU_HUN,DANU_SVK,Hungary-- Slovakia,2,2,"Hungary received a substantive reply concerning the issue of the Boes power station from Slovakia. According to the document, Slovakia is willing, provided certain terms are met, to accept that no dam will be built on the Hungarian section of the Danube either now at any time",,
2/5/2001,BEL_NLD,,BEL,NLD,SHLD_BEL,SHLD_NLD,Belgium-- the Netherlands,2,4,"Dutch transport minister Tineke Netelenbos and the Flemish public works minister Steve Stevaert signed a full agreement on integrated management of
the Schelde river, which runs through Dutch territory to the Belgian port ofAntwerp, including deepening the river.",,
2/5/2001,CAN_USA,,CAN,USA,SLAW_CAN,SLAW_USA,Canada-- United States,2,1,"John Manley, Minister of Foreign Affairs, today reintroduced amendments to the International Boundary Waters Treaty Act (IBWTA). The amendments will prohibit the bulk removal of water from Canadian boundary waters, including the Great Lakes.",,
2/5/2001,CAN_USA,,CAN,USA,SCRO_CAN,SCRO_USA,Canada-- United States,2,1,"The Canadian Minister of Foreign Affairs, today  proposed amendments to the International Boundary Waters Treaty Act (IBWTA). The amendments will prohibit the bulk removal of water from Canadian boundary waters. The prohibition will apply principally to the Great Lakes, the international sections of the St. Lawrence River and Lake of the Woods in Ontario and the St. Croix and Upper St. John rivers in New Brunswick. ",,
2/7/2001,FRA_CHE,,FRA,CHE,RHIN_FRA,RHIN_CHE,Germany-- Luxembourg-- France-- Switzerland and the European Commission,5,3,The Environment Ministers of the countries through which the Rhine flows met for the 13th Ministerial Conference of the International Commission for the Protection of the Rhine against Pollution or ICPR. They adopted a program for restoring the river's ecosystem by 2020 and carrying out flood alleviation and prevention work ,,
2/7/2001,DEU_,,DEU,,RHIN_DEU,RHIN_,Germany-- Luxembourg-- France-- Switzerland and the European Commission,5,3,The Environment Ministers of the countries through which the Rhine flows met for the 13th Ministerial Conference of the International Commission for the Protection of the Rhine against Pollution or ICPR. They adopted a program for restoring the river's ecosystem by 2020 and carrying out flood alleviation and prevention work ,,
2/7/2001,DEU_LUX,,DEU,LUX,RHIN_DEU,RHIN_LUX,Germany-- Luxembourg-- France-- Switzerland and the European Commission,5,3,The Environment Ministers of the countries through which the Rhine flows met for the 13th Ministerial Conference of the International Commission for the Protection of the Rhine against Pollution or ICPR. They adopted a program for restoring the river's ecosystem by 2020 and carrying out flood alleviation and prevention work ,,
2/10/2001,IRQ_TUR,,IRQ,TUR,TIGR_IRQ,TIGR_TUR,Iraq-- Turkey-- Syria,3,1,The Ministry of Agriculture in both Iraq and Syria has invited Turkey for a tripartite meeting to discuss and endorse a joint project on sharing the water of the Tigris and Euphrates Rivers.,,
2/10/2001,IRQ_SYR,,IRQ,SYR,TIGR_IRQ,TIGR_SYR,Iraq-- Turkey-- Syria,3,1,The Ministry of Agriculture in both Iraq and Syria has invited Turkey for a tripartite meeting to discuss and endorse a joint project on sharing the water of the Tigris and Euphrates Rivers.,,
2/21/2001,CAN_USA,,CAN,USA,CLMB_CAN,CLMB_USA,Canada-- United States,2,0,B.C.'s share of the resulting hydroelectric power benefits from the 1960s treaty with the United States to manage water and power resources on the Columbia River has accounted for a revenue surge of almost half a billion dollars in the provincial accounts in recent months.,,
2/23/2001,AFG_PAK,,AFG,PAK,HLMD_AFG,HLMD_PAK,Afghanistan-- Pakistan,2,3,"Afghani Minister of Water and Power received the Pakistani ambassador [to Afghanistan], Arif Ayub. They discussed the cooperation agreement reached between a delegation of the Ministry of Water and Power of the Islamic Emirate of Afghanistan and officials of the Pakistani Department for Water and Electricity in Lahore in October 2000. The Pakistani ambassador handed over a note to the Minister of Water and Power about Pakistani engineers' and experts' readiness to travel in two teams to Afghanistan to assist the Ministry of Water and Power.",,
3/14/2001,ISR_LBN,,ISR,LBN,JORD_ISR,JORD_LBN,Israel-- Lebanon,2,-2,Israel has sent Lebanon a discreet message protesting an uncoordinated plan to tap one of the tributaries of the Jordan River.,,
3/19/2001,ALB_MON,,ALB,MON,DRIN_ALB,DRIN_MON,Albania-- Montenegro,2,2,Albania and Montenegro have announced they are to strengthen their bilateral cooperation to protect and improve the exploitation of the countries' hydro resources. ,,
3/19/2001,MEX_USA,,MEX,USA,RGNA_MEX,RGNA_USA,Mexico-- United States,2,2,"The United States and Mexico have agreed on the basics of a plan under which Mexico will provide to the United States a significant amount of water from the Rio Grande River as required by treaty. Officials from the two countries ""agreed on a framework to ensure that Mexico delivers to the United States 600,000 acre-feet of water in partial fulfillment of its obligations under"" a 1944 water treaty.",,
3/22/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,-3,"The flow of the Ganges below the Hardinge Bridge is unusually low. Ganges water sharing treaty between Bangladesh and India stipulated that a minimum 35,000 cusecs of water on an average would be available at Hardinge Bridge during March-May dry season. This is not even half of the quantum envisaged in the agreement.",,
3/24/2001,CHN_KAZ,,CHN,KAZ,ILIX_CHN,ILIX_KAZ,China-- Kazakstan,2,3,"Consultations between Kazakh and Chinese experts on the rational use of water resources of the transborder rivers has conducted. The sides ""exchanged views in detail"" on the question of signing an intergovernmental agreement on cooperation in the joint use and protection and approved a plan to inspect and study water management facilities on the main transborder rivers.",,
3/24/2001,CHN_KAZ,,CHN,KAZ,OBXX_CHN,OBXX_KAZ,China-- Kazakstan,2,1,"Kazakh and Chinese experts held four-day talks and ""exchanged views in detail"" on the question of signing an intergovernmental agreement on cooperation in the joint use and protection of the transborder rivers.",,
3/24/2001,TZA_MWI,,TZA,MWI,ZAMB_TZA,ZAMB_MWI,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/24/2001,ZMB_BWA,,ZMB,BWA,ZAMB_ZMB,ZAMB_BWA,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/24/2001,NAM_ZWE,,NAM,ZWE,ZAMB_NAM,ZAMB_ZWE,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/24/2001,AGO_,,AGO,,ZAMB_AGO,ZAMB_,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/24/2001,NOR_MOZ,,NOR,MOZ,ZAMB_NOR,ZAMB_MOZ,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/24/2001,CHE_DNK,,CHE,DNK,ZAMB_CHE,ZAMB_DNK,Sweden-- Denmark-- Norway-- Mozambique-- Angola-- Namibia-- Zimbabwe-- Zambia-- Botswana-- Tanzania-- Malawi,11,4,"The eight Southern African Development Community (SADC) states will receive 3.7 million (US) from Sweden, Denmark, and Norway for a water-sharing project aimed at avoiding conflict over Zambezi River resources. ",,
3/29/2001,AZE_IRN,,AZE,IRN,KURA_AZE,KURA_IRN,Azerbaijan-- Iran,2,-2,Iranian Energy Minister Habibollah Bitaraf's wish to complete the unfinished project of the Xudafarin dam on Azerbaijan's occupied territories has angered the Azerbaijani president. ,,
3/30/2001,AFG_IRN,,AFG,IRN,HLMD_AFG,HLMD_IRN,Afghanistan-- Iran,2,-2,Iran has accused Afganistan of cutting the river flow from the Kajaki dam. ,,
3/30/2001,AFG_IRN,,AFG,IRN,HLMD_AFG,HLMD_IRN,Afghanistan-- Iran,2,2,"Iran's permanent envoy to the United Nations voiced protest in a letter to UN Secretary-General Kofi Annan, over the blockade of Hirmand [Helmand] river by Afghanistan.",,
4/7/2001,HUN_SVK,,HUN,SVK,DANU_HUN,DANU_SVK,Hungary-- Slovakia,2,1,"Hungary and Slovakia are in negotiations regarding the Gabcikovo dam dispute. Although the Hague international court ruled that the two countries should strive for a break-even solution in settling the dispute, Slovakia maintains its claim for compensation. Hungary plans to to set up a committee to determine the expenditures and revenues of both countries to help settle the issue.",,
4/7/2001,HUN_SVK,,HUN,SVK,DANU_HUN,DANU_SVK,Hungary-- Slovakia,2,-1,"Hungary expects Slovakia to let more water into the Danube and seeks a break-even cost agreement when settling the Gabcikovo dam dispute. Although the Hague international court ruled that the two countries should strive for a break-even solution in settling the dispute, Slovakia maintains its claim for compensation.  ",,
4/9/2001,HUN_UKR,,HUN,UKR,DANU_HUN,DANU_UKR,Hungary-- Ukraine,2,3,"Ukraine and Hungary would like to set up a more extensive monitoring system than the current one in the water catchment area of the River Tisza. This is included in the protocol on cooperation in flood prevention, signed by both countries.",,
4/11/2001,HRV_HUN,,HRV,HUN,DANU_HRV,DANU_HUN,Croatia-- Hungary,2,2,"Hungary and Croatia agreed Wednesday to continue consultations on a controversial dam construction project on the Drava river. The project, opposed by the Hungarian government because of environmental concerns, is seen by Croatia as the answer to long-term energy needs.",,
4/14/2001,SVK_UKR,,SVK,UKR,DANU_SVK,DANU_UKR,Hungary-- Romania-- Slovakia-- Ukraine-- Yugoslavia,5,2,The ambassadors to Hungary of the countries through which the Tisza river runs expressed support for holding an international Tisza Valley Water Management Forum on flood protection and defences.,,
4/14/2001,HUN_ROM,,HUN,ROM,DANU_HUN,DANU_ROM,Hungary-- Romania-- Slovakia-- Ukraine-- Yugoslavia,5,2,The ambassadors to Hungary of the countries through which the Tisza river runs expressed support for holding an international Tisza Valley Water Management Forum on flood protection and defences.,,
4/14/2001,UKR_YGF,,UKR,YGF,DANU_UKR,DANU_YGF,Hungary-- Romania-- Slovakia-- Ukraine-- Yugoslavia,5,2,The ambassadors to Hungary of the countries through which the Tisza river runs expressed support for holding an international Tisza Valley Water Management Forum on flood protection and defences.,,
4/16/2001,ARM_IRN,,ARM,IRN,KURA_ARM,KURA_IRN,Armenia-- Iran,2,4,Armenia and Iran will cooperate in the implementation of Aras Dam hydraulic power project on their common border per an accord to be signed by the two sides.,,
4/19/2001,CAN_USA,,CAN,USA,SLAW_CAN,SLAW_USA,Canada-- United States,2,0,"IJC Commissioners along with experts from key interest groups and government agencies will brief news media and answer questions on current water level conditions in the Great Lakes and St. Lawrence River, the outlook for the summer and potential impacts.",,
4/26/2001,BGD_IND,,BGD,IND,GANG_BGD,GANG_IND,Bangladesh-- India,2,-2,The Ganges flow at Hardinge Bridge has declined abnormally as India has been diverting the water in the upper catches through many canals for irrigation and industrial needs and navigation. The agreement provided that the Joint Rivers Commission shall meet immediately in case of less flow of water and ensure an equitable share. But the Indian side declined to sit in.,,
4/27/2001,JOR_SYR,,JOR,SYR,JORD_JOR,JORD_SYR,Jordan-- Syria,2,4,Jordan and Syria agreed to stop the allocation of Yarmuk River water to summer crops in the river's basin area on both sides of the border to reduce the depletion of the source,,
5/3/2001,SVK_SVN,,SVK,SVN,DANU_SVK,DANU_SVN,Austria-- Albania-- Bosnia and Herzegovina-- Bulgaria-- Croatia-- Czech Republic-- Germany-- Hungary-- Macedonia-- Moldova-- Poland-- Romania-- Slovakia-- Slovenia-- Ukraine-- Yugoslavia,16,4,"Sixteen Central and Eastern European countries made a pledge, on April 30, to co-ordinate their operations so as to boost the effectiveness of the anti-pollution programmes in the region. The participants stressed the importance of the Danube as a main trade and transport channel for countries in the regions and stresses that the traffic, uninterrupted since the NATO bombing of several bridges in Yugoslavia, should be resumed as quickly as possible. ",,
5/3/2001,AUT_ALB,,AUT,ALB,DANU_AUT,DANU_ALB,Austria-- Albania-- Bosnia and Herzegovina-- Bulgaria-- Croatia-- Czech Republic-- Germany-- Hungary-- Macedonia-- Moldova-- Poland-- Romania-- Slovakia-- Slovenia-- Ukraine-- Yugoslavia,16,4,"Sixteen Central and Eastern European countries made a pledge, on April 30, to co-ordinate their operations so as to boost the effectiveness of the anti-pollution programmes in the region. The participants stressed the importance of the Danube as a main trade and transport channel for countries in the regions and stresses that the traffic, uninterrupted since the NATO bombing of several bridges in Yugoslavia, should be resumed as quickly as possible. ",,
